fecha,saldo_rem,mau_rem,dau_rem,saldo_crecimiento_absoluto_diario,saldo_crecimiento_pct_diario,saldo_crecimiento_absoluto_semanal,saldo_crecimiento_pct_semanal,saldo_crecimiento_absoluto_mensual,saldo_crecimiento_pct_mensual,saldo_ma7,crecimiento_diario_ma7,año_mes
2025-06-02,129927.36112,123446,117119,-715.5880840000027,-0.5477433633885642,10712.708437000008,8.986066893543576,11348.186660000007,9.57013464773957,125524.27481642857,1.2472384856398693,2025-06
2025-06-03,129463.522948,129291,116790,-463.8381720000034,-0.35699807030761255,9911.251961000002,8.29030839746887,11274.270583999998,9.539167359547584,126940.16795371429,1.1557813299456565,2025-06
2025-06-04,128907.828186,134073,116619,-555.6947619999992,-0.4292288278167744,8666.369210999997,7.207471769618046,12136.154213999995,10.393063489789522,128178.22069814286,1.0121094699945312,2025-06
2025-06-05,128182.759366,138455,116200,-725.0688200000004,-0.5624707437889676,6412.627848000004,5.266174691658354,11984.303738000002,10.313651479471275,129094.3103907143,0.7501371269588846,2025-06
2025-06-06,128257.666505,143482,116960,74.90713900000264,0.05843776446263771,1859.0585680000077,1.470790381589171,12008.549175000007,10.330013208539857,129359.89018614286,0.2154861157760408,2025-06
2025-06-07,128564.644729,147167,116865,306.97822400000587,0.23934493146891,-1572.499244999999,-1.2083400610929051,12376.823937000008,10.652427984820424,129135.24743685716,-0.17285534185955528,2025-06
2025-06-08,128004.824104,149052,115259,-559.8206250000076,-0.43543901683082975,-2638.1251000000047,-2.019339823598554,11938.338105999996,10.2857754358185,128758.37242257142,-0.29058533231445727,2025-06
2025-06-09,127148.03051,150847,113626,-856.7935940000025,-0.6693447688376875,-2779.3306100000045,-2.1391418913165094,11249.556998999993,9.706389271755423,128361.32519257141,-0.307956961664332,2025-06
2025-06-10,126754.698739,152982,112879,-393.3317709999974,-0.30934947983253247,-2708.8242089999985,-2.092345509621285,11459.676057999997,9.939436925830524,127974.35030557142,-0.301150020167892,2025-06
2025-06-11,126603.684416,155036,112384,-151.01432299999578,-0.11913903350514454,-2304.143769999995,-1.7874351018274615,11942.43905300001,10.415410206990217,127645.18690985713,-0.25685147812337344,2025-06
2025-06-12,126582.119666,156773,111783,-21.564750000005006,-0.017033272056399262,-1600.6396999999997,-1.2487168382993685,12120.682793999993,10.589315602908522,127416.52409557144,-0.1789318393044351,2025-06
2025-06-13,127042.986467,158842,112293,460.8668009999965,0.3640852295853758,-1214.6800380000059,-0.9470623246935927,12197.615919999997,10.620903447743402,127242.99837585715,-0.13526791571547253,2025-06
2025-06-14,127591.783989,161019,112543,548.797522000008,0.4319778188956125,-972.8607400000037,-0.7567093908676714,11890.686826999998,10.277073527099855,127104.01827014286,-0.10774893179737217,2025-06
2025-06-15,127329.911848,162414,111083,-261.87214099999983,-0.20524216592392452,-674.912255999996,-0.5272553286364001,10831.057970000009,9.297136932645289,127007.60223357144,-0.0748636673821,2025-06
2025-06-16,126993.133748,163641,109657,-336.77810000001045,-0.26449252584266336,-154.89676200000395,-0.1218239569883206,9876.85422899999,8.43337430933131,126985.47412471428,-0.01702763266852512,2025-06
2025-06-17,127130.631891,165116,109151,137.49814300000435,0.10827210805968157,375.9331519999978,0.2965832081492037,9891.15733999999,8.436712445087991,127039.1788607143,0.04263259417321974,2025-06
2025-06-18,127425.991202,166685,108946,295.35931100000744,0.23232741520018418,822.306786000001,0.6495125238993982,10417.823841999998,8.903501419646531,127156.65125871428,0.09284208684540955,2025-06
2025-06-19,128539.035217,168525,109683,1113.0440149999922,0.873482720833274,1956.9155509999982,1.5459652249176337,11439.978300000002,9.769487988369274,127436.21062314286,0.22005865725822002,2025-06
